text,label,reason,lang_is_en
i feel im a romantic,2,non_english; ,False
i only trust in the things i feel some may say thats strange you better recognize what is real cause forever is long long long long long time some things never change here we go again feel like im losing my mind,5,duplicate_text; ,True
i feel dazed and in love,5,non_english; ,False
i am still rejoicing and feeling glad,1,non_english; ,False
i feel honoured indeed,1,non_english; ,False
i do see him it feels strange,5,non_english; ,False
i feel all funny,5,non_english; ,False
i feel very slutty,2,non_english; ,False
i feel incredibly blessed to have kellen in our lives and i am constantly learning with him daily,1,duplicate_text; ,True
i feel overwhelmed or anxious i go to a quiet place and just lay there to calm myself down,4,duplicate_text; ,True
i have time and i do come online but i just don t feel like doing anything img src http bouncy bubbles,1,duplicate_text; ,True
i want a dog is just because i like dogs not because i m feeling unloved,0,non_english; ,False
i feel so honored huh,1,non_english; ,False
i feel passionate about anyway and two areas that are inextricably connected,1,duplicate_text; ,True
i i feel damn awkward la a guy standing so close to me,0,non_english; ,False
i feel so strange so sad,5,non_english; ,False
i do kind of agree with them i also feel lifetime definitely does some amazing films and tv movies don t always go in vain,5,duplicate_text; ,True
im not feeling happy,1,non_english; ,False
i always feel very afraid as i work on books egan tells kurt,4,non_english; ,False
im feeling very very nostalgic,2,non_english; ,False
i grew up in it made me feel more important,1,non_english; ,False
i feel like im so damaged no one will ever want me again,0,non_english; ,False
i have i can t control it i feel helpless,0,non_english; ,False
i feel like such a hopeless sap,0,non_english; ,False
robbery mentioned under sadness,3,non_english; ,False
i could go from feeling so amazing to crying my eyes out in the middle of the street refusing to move,1,duplicate_text; ,True
i see her i can t help but feel amazed,5,non_english; ,False
ive been feeling quite jaded about being back in auckland,0,non_english; ,False
i feel helpless and moreover,0,duplicate_text; ,True
i was already starting to feel strange my fingertips were tingling my heart was racing and i was feeling strangely disconnected to my body,5,duplicate_text; ,True
i cannot and i feel a strange sadness for a thing that i m now ready for but cannot do,5,duplicate_text; ,True
i hate how i feel like this is my fault that i took the most amazing thing that ever happened in my life and turned it sour,1,duplicate_text; ,True
i only expect to loose pounds a week but im excited because i feel amazing finally,1,duplicate_text; ,True
i feel loved today,2,non_english; ,False
i still feel devastated and disconsolate,0,non_english; ,False
i feel is rude,3,non_english; ,False
i feel a little vulnerable,4,non_english; ,False
i struggle to not feel useless,0,non_english; ,False
i feel it is my role to fiercely defend these gracious people who do not deserve such scrutiny as what we have had directed at us within the last few days from the national press,2,duplicate_text; ,True
i sat down at the table for lunch after proclaiming how amazing i felt considering i started to feel weird,4,duplicate_text; ,True
i mention to my husband last night that i feel so totally overwhelmed with the packing and cleaning,5,duplicate_text; ,True
i feel like im needy for attention,0,non_english; ,False
i still feel overwhelmed and grouchy afterward,5,duplicate_text; ,True
i had miscarriages trying to have my children and those were tough years and many tears but today i m watching my daughter experience some of the same heartbreak and that tears me up and leaves me feeling helpless,4,duplicate_text; ,True
i found myself feeling so overwhelmed with life back in the real world,5,duplicate_text; ,True
i started to feel amazed,5,non_english; ,False
i feel like drowning i am so helpless,4,duplicate_text; non_english; ,False
i feel i sam s friend s supportive r best friends,2,non_english; ,False
i feel very weird for instance,5,duplicate_text; ,True
i didnt feel frightened i felt something important had happened,4,non_english; ,False
i could just embrace feeling weird instead of clinging to what i think is normal,5,duplicate_text; ,True
im happy but still feeling weird bout it,4,duplicate_text; ,True
i am feeling beloved,2,non_english; ,False
i feel disgusted i feel like going home,3,non_english; ,False
i feel a strange peace today,5,duplicate_text; ,True
i dig deep inside what i m really feeling is more vulnerable feeling,4,non_english; ,False
i swore this year i wasnt going to make the cookies i would only make enough for my family and actually enjoy the baking process and not feel stressed out,3,duplicate_text; ,True
i often feel like im doing messy work when i multi task,0,non_english; ,False
i feel particularly agitated about some media state fraud i might throw in a little extra dirt slightly off topic for effect,3,duplicate_text; ,True
i feel so irritated now,3,non_english; ,False
i hate when i feel agitated even my clothes feel like they are restricting me,3,duplicate_text; ,True
i feel he s been wronged,3,non_english; ,False
i wanna feel carefree again,1,non_english; ,False
i told her that during ovulation i feel amazing,1,duplicate_text; ,True
i feel like no matter what i will never be stunned like that over someone,5,non_english; ,False
i feel amazed sometimes,5,non_english; ,False
i leave a social encounter i feel that i am defective,0,non_english; ,False
i feel grumpy and ungrateful,3,non_english; ,False
i have to skip walk over to him or her or else i feel rude,3,non_english; ,False
i start to feel uncomfortable unsettled,4,non_english; ,False
i just feel so unimportant,0,non_english; ,False
i feel fine catania feat,1,non_english; ,False
i feel resolved,1,non_english; ,False
i left feeling very grouchy,3,non_english; ,False
i end up having a change of clothes at work and i feel that if i explain my problem to my co workers that they will understand my strange coming and goings,4,duplicate_text; ,True
i feel that i m partly paying them back for supporting me,1,duplicate_text; ,True
i feel nostalgic dazed and confused,2,non_english; ,False
i feel like im being greedy or something,3,non_english; ,False
i feel like it would be weird to see someone else in his place,4,duplicate_text; non_english; ,False
i left feeling proud to be involved,1,non_english; ,False
i no longer feel safe here,1,non_english; ,False
i also feel incredibly brazenly hungrily greedy,3,non_english; ,False
i know he was feeling strange about leaving his kids and wife to drive the long way by themselves,5,duplicate_text; ,True
i making us all feel repressed,0,non_english; ,False
i didn t feel very impressed,5,non_english; ,False
i feel somewhat stunned like really,5,non_english; ,False
i feel passionate about anyway and two areas that are inextricably connected,2,duplicate_text; ,True
i was just starting this process i was sweeping the kitchen floor and i was feeling overwhelmed and i was questioning myself,5,duplicate_text; ,True
i feel like im dirty or something,0,non_english; ,False
i look forward to attending every class and leaving feeling amazing feeling on top of the world,5,duplicate_text; ,True
i agatteku darou kako ni nai feeling de its funny come here baby youre makin me crazy kodou tsutau kurai my bunny,5,non_english; ,False
i jitao feel funny sio,5,non_english; ,False
i wake up feeling not so hot,2,non_english; ,False
i start to feel overwhelmed its nice to take a personal time out and do nothing,4,duplicate_text; ,True
i feel be loved,2,non_english; ,False
i will practice meditation if i feel overwhelmed and hopefully become successful in peaceful practice,5,duplicate_text; ,True
